"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Snap25",3.85623910146091e-08,0.258416821834534,0.997,0.961,0.000428158227435204,"1","Snap25"
"Slc3a2",4.56112076993233e-08,0.411262579368051,0.667,0.541,0.000506421239085587,"1","Slc3a2"
"Fbxo7",4.82564307991163e-08,0.252724794898027,0.53,0.385,0.000535791151162588,"1","Fbxo7"
"Herpud1",4.94722175013511e-08,0.299478563597769,0.533,0.36,0.000549290030917501,"1","Herpud1"
"Tppp3",5.46116151956267e-08,0.34188577306926,0.717,0.566,0.000606352763517043,"1","Tppp3"
"Ywhab",7.23029680340268e-08,0.282821219644161,0.841,0.781,0.0008027798540818,"1","Ywhab"
"Cited2",8.49806184471588e-08,0.370313924895375,0.477,0.329,0.000943539806618804,"1","Cited2"
"Jund",1.14254172909673e-07,0.298429712195056,0.358,0.207,0.0012685640818161,"1","Jund"
"Pgrmc1",1.43386781541064e-07,0.260841915663877,0.838,0.744,0.00159202343545043,"1","Pgrmc1"
"Calml4",1.66066444132091e-07,0.357246252646642,0.57,0.406,0.00184383572919861,"1","Calml4"
"Celf4",2.6078761480282e-07,0.276318655762962,0.71,0.573,0.00289552488715571,"1","Celf4"
"Cebpb",3.37969302349371e-07,0.502440711952214,0.296,0.174,0.00375247316398506,"1","Cebpb"
"Zcchc12",3.68137226898321e-07,0.251321705140666,0.626,0.466,0.00408742763025206,"1","Zcchc12"
"Insig1",4.12072939851686e-07,0.426683209292635,0.318,0.189,0.00457524585117327,"1","Insig1"
"Srsf11",4.53574848561275e-07,0.254060091801432,0.654,0.523,0.00503604154357584,"1","Srsf11"
"Smim10l1",5.4150004365806e-07,0.251758583910108,0.72,0.591,0.00601227498473544,"1","Smim10l1"
"Maged2",5.67995895080305e-07,0.250712047406167,0.829,0.716,0.00630645842307662,"1","Maged2"
"Ddit4l1",6.8355441586631e-07,0.373720899240572,0.704,0.566,0.00758950467936364,"1","Ddit4l"
"Arl4a",9.11233103182425e-07,0.263287587958936,0.505,0.362,0.0101174211446345,"1","Arl4a"
"Actr10",1.07574151089157e-06,0.250302984965671,0.692,0.591,0.011943957995429,"1","Actr10"
"Hs3st1",1.44383215146534e-06,0.290684095818433,0.586,0.461,0.0160308683777197,"1","Hs3st1"
"Nfkbia",1.4560148757302e-06,0.296649339643867,0.467,0.331,0.0161661331652324,"1","Nfkbia"
"Wfdc21",1.61313291067096e-06,0.541665299097744,0.875,0.834,0.0179106147071797,"1","Wfdc2"
"Rasd1",1.82155694787945e-06,0.465427108293157,0.813,0.714,0.0202247467923056,"1","Rasd1"
"Hp1bp3",2.93559928160783e-06,0.251853339093282,0.62,0.514,0.0325939588236917,"1","Hp1bp3"
"Tst",3.13456544085824e-06,0.308816428177105,0.492,0.351,0.034803080089849,"1","Tst"
"Ptma",3.17153351470793e-06,0.346845232688523,0.931,0.885,0.0352135366138021,"1","Ptma"
"Pomc",1.20942649512105e-43,0.790171116126986,1,1,1.3428262375329e-39,"2","Pomc"
"Cpe",4.82351458546051e-14,0.338555593704921,0.992,0.986,5.3555482442368e-10,"2","Cpe"
"Ascl1",3.89268515798409e-13,0.408473182499315,0.559,0.322,4.32204833090973e-09,"2","Ascl1"
"Rps18",1.03873570371587e-12,0.253137104609999,1,1,1.15330825183573e-08,"2","Rps18"
"Eef1b2",6.32509430335111e-12,0.273513848230858,1,0.984,7.02275220501073e-08,"2","Eef1b2"
"Gap43",1.18245170477036e-11,0.268081194377663,0.66,0.391,1.31287612780653e-07,"2","Gap43"
"Cd63",2.18287809867863e-11,0.363760547491971,0.984,0.9,2.42364955296289e-07,"2","Cd63"
"Esm1",3.37701486170634e-11,0.269028635651085,0.215,0.068,3.74949960095255e-07,"2","Esm1"
"Crtac1",4.10750195147447e-11,0.280199657699134,0.267,0.105,4.56055941672211e-07,"2","Crtac1"
"Gnas",6.96687984370363e-10,0.292750965307298,1,1,7.73532669046414e-06,"2","Gnas"
"Nmb",3.0554833179848e-09,0.489421699694738,0.348,0.169,3.39250312795853e-05,"2","Nmb"
"Igfbp5",8.25385226837393e-113,0.975368381169248,0.785,0.06,9.16425217357558e-109,"3","Igfbp5"
"Dapl1",5.69355055612152e-100,0.649753287523353,0.664,0.039,6.32154918246173e-96,"3","Dapl1"
"Ifitm3",2.10103550041793e-82,0.61456578098493,0.537,0.03,2.33277971611402e-78,"3","Ifitm3"
"Mt3",2.23119598767712e-61,0.61542604155191,0.691,0.111,2.47729690511791e-57,"3","Mt3"
"Apoe",2.7239490210464e-58,0.50983110334202,0.51,0.054,3.02440059806782e-54,"3","Apoe"
"Penk",3.31168913832949e-57,0.479841245913605,0.45,0.038,3.67696845028723e-53,"3","Penk"
"Timp1",7.38117566257994e-54,0.487371397215348,0.443,0.04,8.19531933816251e-50,"3","Timp1"
"Anxa2",1.52232661727647e-48,0.446686961157997,0.349,0.024,1.69023924316206e-44,"3","Anxa2"
"Dlk1",7.13411421033974e-48,0.499295908465736,0.893,0.253,7.92100700774021e-44,"3","Dlk1"
"Ctsh",2.13486308275679e-47,0.456042284019878,0.349,0.025,2.37033848078486e-43,"3","Ctsh"
"Mgp",2.4731985694019e-46,0.449048665756948,0.45,0.055,2.74599237160693e-42,"3","Mgp"
"Sparc",1.3851649507535e-43,0.353547234988419,0.315,0.021,1.53794864482161e-39,"3","Sparc"
"Vim",9.76286273249399e-41,0.328038348923586,0.275,0.016,1.08397064918881e-36,"3","Vim"
"Cd9",1.7784833492105e-37,0.326650701056765,0.282,0.021,1.97465006262841e-33,"3","Cd9"
"S100a16",7.91511278604969e-35,0.337481654117511,0.309,0.032,8.78814972635097e-31,"3","S100a16"
"Cga",3.69870056569443e-29,0.631051656632754,0.772,0.283,4.10666723809052e-25,"3","Cga"
"Ifitm2",3.97867547563676e-24,0.408082487410709,0.51,0.142,4.4175233805995e-20,"3","Ifitm2"
"Ptn",3.07739351708963e-18,0.393329448875761,0.436,0.136,3.41683002202462e-14,"3","Ptn"
"Mest",3.26918155024704e-18,0.494016392851097,0.638,0.27,3.62977227523929e-14,"3","Mest"
"Ldha",3.26257900412246e-15,0.421380813913205,0.658,0.31,3.62244146827717e-11,"3","Ldha"
"Chga1",3.20327108461277e-14,0.585258442502622,0.685,0.373,3.55659188524556e-10,"3","Chga"
"S100a1",5.61638074023057e-13,0.291904081621739,0.275,0.08,6.235867535878e-09,"3","S100a1"
"Ftl1",2.72923879190833e-12,0.389186755852035,0.718,0.409,3.03027383065582e-08,"3","Ftl1"
"Rbp4",2.33908223038752e-10,0.345321580602491,0.49,0.233,2.59708300039927e-06,"3","Rbp4"
"Klf61",1.41408517884218e-08,0.280721160960909,0.53,0.28,0.000157005877406847,"3","Klf6"
"Glul",3.44305361837958e-07,0.270684651733851,0.362,0.182,0.00382282243248685,"3","Glul"
