"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Ksr2",1.66692693735015e-34,0.497380977141899,0.549,0.201,1.85078897853987e-30,"6","Ksr2"
"Cspp11",1.9182293053378e-34,0.546601618840644,0.85,0.426,2.12980999771656e-30,"6","Cspp1"
"Usp46",2.61637654760492e-34,0.510087303112346,0.69,0.296,2.90496288080574e-30,"6","Usp46"
"Ubr51",2.62563404073457e-34,0.436921493846776,0.606,0.223,2.91524147542759e-30,"6","Ubr5"
"Mycbp21",2.85881314087298e-34,0.635053703762969,0.823,0.441,3.17414023031126e-30,"6","Mycbp2"
"P4ha1",3.53648684752675e-34,0.432108195411386,0.504,0.167,3.92656134680896e-30,"6","P4ha1"
"Sobp",3.68903377593177e-34,0.451675951360985,0.491,0.163,4.09593420141705e-30,"6","Sobp"
"Plcb4",4.44219531172497e-34,0.476918774045007,0.588,0.223,4.93216945460823e-30,"6","Plcb4"
"Cbx5",4.47497086581156e-34,0.516330711178014,0.845,0.42,4.96856015231057e-30,"6","Cbx5"
"Cdc42bpa1",4.98901806182839e-34,0.457239834791267,0.522,0.179,5.53930675404806e-30,"6","Cdc42bpa"
"Dido1",6.23850133869916e-34,0.455577496133027,0.5,0.169,6.92660803635768e-30,"6","Dido1"
"Med131",6.32545754435916e-34,0.373601425231317,0.412,0.115,7.02315551150198e-30,"6","Med13"
"Nalcn",7.13966221651497e-34,0.416120828429378,0.482,0.155,7.92716695899657e-30,"6","Nalcn"
"Osbpl9",7.27763977297751e-34,0.415310755060372,0.509,0.171,8.08036343993693e-30,"6","Osbpl9"
"Ccdc50",7.55307222533199e-34,0.371072598920578,0.407,0.112,8.38617609178611e-30,"6","Ccdc50"
"Prox11",8.69881294860146e-34,0.613129973542899,0.593,0.242,9.6582920168322e-30,"6","Prox1"
"Smpd3",8.80075651762548e-34,0.604873108021632,0.765,0.386,9.77147996151957e-30,"6","Smpd3"
"Hspa4",8.9739875459387e-34,0.552302600928481,0.699,0.317,9.96381837225574e-30,"6","Hspa4"
"Nbr1",9.6491870912799e-34,0.50665557084976,0.558,0.21,1.07134924274481e-29,"6","Nbr1"
"Pik3r3",1.16803073558891e-33,0.455613427611068,0.491,0.165,1.29686452572437e-29,"6","Pik3r3"
"Cog6",1.19079899141408e-33,0.358197656164637,0.412,0.117,1.32214412016705e-29,"6","Cog6"
"Erlin2",1.23236618780698e-33,0.347731372637795,0.35,0.087,1.36829617832209e-29,"6","Erlin2"
"Fam120a",1.3404552469956e-33,0.468562297537163,0.482,0.159,1.48830746073921e-29,"6","Fam120a"
"Atp6v1h",1.50640408059982e-33,0.40477932126349,0.602,0.222,1.67256045068999e-29,"6","Atp6v1h"
"Trip121",1.59580602982863e-33,0.459284387246674,0.619,0.242,1.77182343491873e-29,"6","Trip12"
"Pafah1b1",1.6935135965546e-33,0.58247987326858,0.819,0.446,1.88030814625458e-29,"6","Pafah1b1"
"Snap25",1.81968870449815e-33,0.661785953884938,0.876,0.525,2.02040036860429e-29,"6","Snap25"
"Arhgap32",1.82551282918736e-33,0.372655345166329,0.469,0.146,2.02686689424673e-29,"6","Arhgap32"
"Cdc73",2.14988892357872e-33,0.424330844819667,0.504,0.169,2.38702167184945e-29,"6","Cdc73"
"Oga",2.61982109941392e-33,0.447577272407828,0.509,0.175,2.90878736667927e-29,"6","Oga"
"Med13l",2.93371212533702e-33,0.47052886687368,0.478,0.159,3.25730057276169e-29,"6","Med13l"
"Dnajc13",3.37752485375743e-33,0.329063812962185,0.332,0.08,3.75006584512687e-29,"6","Dnajc13"
"Zfhx31",3.68475333520842e-33,0.600922518011139,0.597,0.248,4.09118162808191e-29,"6","Zfhx3"
"Sdc2",4.18147254692831e-33,0.5751383744696,0.827,0.426,4.6426889688545e-29,"6","Sdc2"
"Sparcl1",4.26703009493435e-33,0.70601485476851,0.841,0.503,4.73768351440561e-29,"6","Sparcl1"
"Susd6",4.70059315450292e-33,0.371708315091989,0.345,0.088,5.21906857944459e-29,"6","Susd6"
"Tut41",4.73789622249454e-33,0.656649276278692,0.801,0.435,5.26048617583569e-29,"6","Tut4"
"Ccni",4.81815877261719e-33,0.431424302239934,0.549,0.199,5.34960168523687e-29,"6","Ccni"
"Adarb1",4.83465327356808e-33,0.455871193102679,0.54,0.196,5.36791552964264e-29,"6","Adarb1"
"Ctdspl2",4.99129438193366e-33,0.458958996844545,0.496,0.174,5.54183415226094e-29,"6","Ctdspl2"
"Chm",5.65371232510915e-33,0.332525650852258,0.358,0.092,6.27731679456869e-29,"6","Chm"
"Ppp2r5a",5.6641251874615e-33,0.483289962461295,0.668,0.289,6.2888781956385e-29,"6","Ppp2r5a"
"Gdap1",6.18449643355789e-33,0.447975050848579,0.58,0.219,6.86664639017932e-29,"6","Gdap1"
"Herc11",6.77312985831927e-33,0.456732654208981,0.619,0.244,7.52020608169189e-29,"6","Herc1"
"Ppp1cb",7.37077930097626e-33,0.381044042729592,0.504,0.167,8.18377625787394e-29,"6","Ppp1cb"
"Arhgap26",7.68402127434263e-33,0.342149533987935,0.354,0.09,8.53156882090263e-29,"6","Arhgap26"
"Ubap2l",7.9451369771511e-33,0.542660159188349,0.765,0.372,8.82148558573087e-29,"6","Ubap2l"
"Npas41",8.0689074549685e-33,0.819486927023993,0.5,0.171,8.95890794725152e-29,"6","Npas4"
"Mbnl1",8.71639372486428e-33,0.492774236316409,0.677,0.286,9.67781195271681e-29,"6","Mbnl1"
"Dner",9.0616195422807e-33,0.545759105738691,0.735,0.353,1.00611161777943e-28,"6","Dner"
"Pak1",9.26311694132825e-33,0.527502263155374,0.597,0.242,1.02848387399568e-28,"6","Pak1"
"Pptc7",9.83025796157281e-33,0.383452808270098,0.456,0.141,1.09145354147343e-28,"6","Pptc7"
"Dctn4",1.08874046830265e-32,0.489132880326437,0.686,0.305,1.20882854195644e-28,"6","Dctn4"
"Map3k7",1.19387428846558e-32,0.333556303792255,0.398,0.111,1.32555862248333e-28,"6","Map3k7"
"Akt3",1.20355858485746e-32,0.448747371552724,0.482,0.165,1.33631109676724e-28,"6","Akt3"
"Sesn31",1.22369858049022e-32,0.613186848662054,0.752,0.387,1.35867253391829e-28,"6","Sesn3"
"Nisch1",1.22981023014192e-32,0.543348276566152,0.845,0.441,1.36545829852658e-28,"6","Nisch"
"Zfp292",1.36952014200247e-32,0.449206321825758,0.522,0.187,1.52057821366534e-28,"6","Zfp292"
"Mrtfb1",1.46367776051137e-32,0.451647262058519,0.469,0.155,1.62512141749577e-28,"6","Mrtfb"
"Bmpr1a",1.53100531548785e-32,0.445491281599244,0.442,0.139,1.69987520178616e-28,"6","Bmpr1a"
"Uba6",1.54451478629266e-32,0.330373192582357,0.31,0.072,1.71487476722074e-28,"6","Uba6"
"Ecpas1",1.66342166146809e-32,0.417466214676138,0.518,0.18,1.84689707072802e-28,"6","Ecpas"
"Ppp1r101",1.77064361458137e-32,0.621706048053089,0.783,0.403,1.9659456052697e-28,"6","Ppp1r10"
"Fxr11",1.79008005571482e-32,0.488165941600307,0.765,0.351,1.98752588586016e-28,"6","Fxr1"
"Ktn1",1.95939136767357e-32,0.632350063125126,0.894,0.585,2.17551223552797e-28,"6","Ktn1"
"Rtn3",2.11394808740676e-32,0.508325562817201,0.721,0.332,2.34711656144772e-28,"6","Rtn3"
"Ate1",2.35538846130673e-32,0.451542237455359,0.677,0.287,2.61518780858886e-28,"6","Ate1"
"Ubr3",2.42559538180493e-32,0.413303210128623,0.473,0.157,2.69313855241801e-28,"6","Ubr3"
"Mapk6",2.45694918549713e-32,0.413114254293331,0.447,0.141,2.72795068065746e-28,"6","Mapk6"
"Larp4",2.74435213289085e-32,0.487404223241655,0.442,0.142,3.04705417314872e-28,"6","Larp4"
"Prpf4b1",2.75885160252005e-32,0.633810811770003,0.796,0.439,3.06315293427801e-28,"6","Prpf4b"
"Kansl1",3.04058729090926e-32,0.445256830466707,0.527,0.189,3.37596406909655e-28,"6","Kansl1"
"Arhgap24",3.15301580652722e-32,0.308089904059115,0.283,0.061,3.50079344998717e-28,"6","Arhgap24"
"Ccpg1",3.21997147929107e-32,0.526412931758396,0.779,0.37,3.57513433345687e-28,"6","Ccpg1"
"Mtmr6",3.61287012818171e-32,0.361636344206176,0.398,0.113,4.01136970332015e-28,"6","Mtmr6"
"Secisbp2l",3.87852123845756e-32,0.339022303628587,0.35,0.09,4.30632213105943e-28,"6","Secisbp2l"
"St18",4.46240780652765e-32,0.334886326544463,0.341,0.086,4.95461138758765e-28,"6","St18"
"Ankle2",5.0971290665293e-32,0.421541032798598,0.372,0.103,5.65934240256749e-28,"6","Ankle2"
"Nipbl1",5.15257237494756e-32,0.498089304775971,0.624,0.263,5.72090110790428e-28,"6","Nipbl"
"Lmbrd2",5.91491771374114e-32,0.339976587929643,0.385,0.107,6.56733313756679e-28,"6","Lmbrd2"
"Cd164",6.08141178388158e-32,0.526590542629033,0.739,0.346,6.75219150364371e-28,"6","Cd164"
"Ston2",6.20903651213156e-32,0.326831369433045,0.332,0.083,6.89389323941967e-28,"6","Ston2"
"Ube3c",6.21575685620374e-32,0.35204358593205,0.416,0.122,6.90135483744301e-28,"6","Ube3c"
"Pls1",6.8690220802355e-32,0.392331408316795,0.473,0.157,7.62667521568548e-28,"6","Pls1"
"Macf11",7.1047475347935e-32,0.59243147242788,0.659,0.3,7.88840118788122e-28,"6","Macf1"
"Tab2",7.39634335563741e-32,0.415950408543352,0.438,0.138,8.21216002776422e-28,"6","Tab2"
"Fosb1",8.64706876234765e-32,0.82816726271499,0.991,0.947,9.60084044683459e-28,"6","Fosb"
"Galnt1",8.89075506679529e-32,0.430676701591032,0.429,0.135,9.87140535066281e-28,"6","Galnt1"
"Slc5a3",9.72442953817515e-32,0.643380548788271,0.588,0.232,1.07970341162359e-27,"6","Slc5a3"
"Zfp106",1.01381372380997e-31,0.507264416148496,0.597,0.247,1.12563737754621e-27,"6","Zfp106"
"Cacnb2",1.04514951465833e-31,0.345636028980563,0.363,0.098,1.16042950612514e-27,"6","Cacnb2"
"Map3k2",1.06497037876141e-31,0.349882938595701,0.416,0.124,1.1824366115388e-27,"6","Map3k2"
"Bicd1",1.10279430620788e-31,0.37854066514908,0.451,0.144,1.22443251818261e-27,"6","Bicd1"
"Arfgef1",1.12122350047278e-31,0.500804491640285,0.588,0.235,1.24489445257493e-27,"6","Arfgef1"
"Myo5a",1.414756335209e-31,0.434631276375675,0.5,0.177,1.57080395898255e-27,"6","Myo5a"
"Gtf2i",1.61224650930421e-31,0.415615886500466,0.695,0.289,1.79007729928047e-27,"6","Gtf2i"
"Ap2b1",1.62494019209029e-31,0.460605663356188,0.628,0.264,1.80417109527785e-27,"6","Ap2b1"
"Vps13c",1.66448565103337e-31,0.443810255854851,0.549,0.206,1.84807841834235e-27,"6","Vps13c"
"Pbrm1",1.72764855550718e-31,0.537840810327063,0.681,0.311,1.91820819117963e-27,"6","Pbrm1"
"Pcmtd2",1.91852143052375e-31,0.42940141096065,0.527,0.193,2.13013434431052e-27,"6","Pcmtd2"
"Vps13a",2.05119384894408e-31,0.491134372473027,0.633,0.273,2.27744053048261e-27,"6","Vps13a"
"Dip2b",2.08734256329694e-31,0.395816626165275,0.473,0.157,2.31757644802859e-27,"6","Dip2b"
"Med12",2.11775385520925e-31,0.340153565111216,0.336,0.087,2.35134210543883e-27,"6","Med12"
"Cemip2",2.1672430931671e-31,0.323041371174944,0.35,0.092,2.40629000634343e-27,"6","Cemip2"
"Nsun6",2.17879289924854e-31,0.353615243500339,0.403,0.118,2.41911375603565e-27,"6","Nsun6"
"Mtpap",2.3186049282913e-31,0.292405342383337,0.354,0.093,2.57434705188183e-27,"6","Mtpap"
"Magi3",2.3205868075453e-31,0.327839035877921,0.345,0.088,2.57654753241754e-27,"6","Magi3"
"Cops5",2.37757687818193e-31,0.516396530523717,0.571,0.226,2.6398236078454e-27,"6","Cops5"
"Acadsb1",2.6029361451035e-31,0.435943079327078,0.544,0.202,2.89004000190842e-27,"6","Acadsb"
"Pnpla8",2.66131620017339e-31,0.448868084019086,0.584,0.227,2.95485937705252e-27,"6","Pnpla8"
"Braf",2.85120264792154e-31,0.431480379164394,0.398,0.118,3.16569029998729e-27,"6","Braf"
"Brwd11",3.12932067914067e-31,0.416526654212524,0.611,0.24,3.47448475004988e-27,"6","Brwd1"
"Nr1d2",3.25531410814746e-31,0.367812745041359,0.403,0.118,3.61437525427613e-27,"6","Nr1d2"
"Rab3gap1",3.28746379398111e-31,0.483908595936182,0.593,0.244,3.65007105045723e-27,"6","Rab3gap1"
"Pdzd8",3.302564267645e-31,0.363818221251254,0.389,0.112,3.66683710636625e-27,"6","Pdzd8"
"Specc1",3.42584815340184e-31,0.388715149065315,0.46,0.149,3.80371920472206e-27,"6","Specc1"
"Lrrc58",3.44229175878887e-31,0.502238085650036,0.642,0.276,3.82197653978328e-27,"6","Lrrc58"
"Kat6a1",3.47888595281283e-31,0.368854176574988,0.412,0.122,3.86260707340809e-27,"6","Kat6a"
"Mthfd1",3.51063487534175e-31,0.284792158273461,0.283,0.063,3.89785790209194e-27,"6","Mthfd1"
"Shoc2",3.83819603283717e-31,0.342778864898456,0.456,0.143,4.26154905525911e-27,"6","Shoc2"
"Bmpr2",4.30946460242449e-31,0.272776535634404,0.274,0.059,4.78479854807191e-27,"6","Bmpr2"
"Iqgap1",4.38879012743821e-31,0.454031020607162,0.535,0.198,4.87287367849465e-27,"6","Iqgap1"
"Zfp609",4.58549780610058e-31,0.299121571354999,0.354,0.093,5.09127821411347e-27,"6","Zfp609"
"Rgs7",4.67493853414069e-31,0.411635177820111,0.478,0.161,5.19058425445641e-27,"6","Rgs7"
"Usp341",5.39093185338349e-31,0.49143313576991,0.765,0.379,5.98555163681169e-27,"6","Usp34"
"Zc3h14",5.76111051730859e-31,0.483355126310575,0.628,0.272,6.39656100736773e-27,"6","Zc3h14"
"Serinc1",6.28261965007804e-31,0.588091743612465,0.757,0.407,6.97559259748164e-27,"6","Serinc1"
"Cpsf6",6.40530231474018e-31,0.455018138405778,0.456,0.156,7.11180716005602e-27,"6","Cpsf6"
"Agap1",6.57728588050249e-31,0.518947268297086,0.584,0.244,7.30276051312191e-27,"6","Agap1"
"Arhgef12",6.89022922096167e-31,0.419743886702047,0.482,0.166,7.65022150403374e-27,"6","Arhgef12"
"Cbl",7.3873512537837e-31,0.278153679732545,0.252,0.05,8.20217609707605e-27,"6","Cbl"
"Csnk1a11",8.32681555727264e-31,0.560121027326949,0.938,0.719,9.24526331323981e-27,"6","Csnk1a1"
"Exoc4",8.50258020752928e-31,0.459996263004465,0.527,0.194,9.44041480441976e-27,"6","Exoc4"
"Pnpt1",8.63794335339795e-31,0.294030914432379,0.274,0.06,9.59070850527774e-27,"6","Pnpt1"
"Rock21",1.02234626377513e-30,0.409776822184567,0.527,0.186,1.13511105666953e-26,"6","Rock2"
"Dcaf1",1.12762712184976e-30,0.315190662299638,0.35,0.093,1.25200439338979e-26,"6","Dcaf1"
"Akap91",1.2500502741773e-30,0.570170648793987,0.867,0.461,1.38793081941905e-26,"6","Akap9"
"Itch",1.35656789460695e-30,0.445616470264379,0.407,0.129,1.5061973333821e-26,"6","Itch"
"Herc2",1.37005263224278e-30,0.450357702159573,0.633,0.27,1.52116943757916e-26,"6","Herc2"
"Rmnd5a",1.422491043571e-30,0.398610574450165,0.553,0.204,1.57939180567688e-26,"6","Rmnd5a"
"Tnr",1.43110359379609e-30,0.360711355774245,0.469,0.155,1.5889543201918e-26,"6","Tnr"
"Chd8",1.55846654422197e-30,0.432906583485749,0.469,0.162,1.73036540404965e-26,"6","Chd8"
"Kpna3",1.66882080065122e-30,0.366013567272917,0.451,0.146,1.85289173496305e-26,"6","Kpna3"
"Vdac1",1.68336989509782e-30,0.603903246331848,0.929,0.643,1.86904559452711e-26,"6","Vdac1"
"Canx1",1.8478973723819e-30,0.600195792996445,0.796,0.455,2.05172045255562e-26,"6","Canx"
"Cd2ap",1.99857647004356e-30,0.532265941296996,0.642,0.289,2.21901945468936e-26,"6","Cd2ap"
"Cpeb4",2.03667239279723e-30,0.352445612189942,0.429,0.133,2.26131735772277e-26,"6","Cpeb4"
"Eif4g2",2.11790639363013e-30,0.594457212897435,0.898,0.75,2.35151146884753e-26,"6","Eif4g2"
"Slc4a7",2.15309581689252e-30,0.407138557393462,0.456,0.15,2.39058228549577e-26,"6","Slc4a7"
"Daam1",2.18762851027643e-30,0.432175263651083,0.442,0.148,2.42892393495992e-26,"6","Daam1"
"Sv2a",2.35670972577938e-30,0.499651970031383,0.686,0.316,2.61665480853284e-26,"6","Sv2a"
"Atf6",2.37649090088308e-30,0.272027177074783,0.252,0.051,2.63861784725048e-26,"6","Atf6"
"Prepl",2.43717922988328e-30,0.355798560072685,0.429,0.134,2.7060000989394e-26,"6","Prepl"
"Sec63",2.52480883847578e-30,0.442695021089115,0.482,0.171,2.80329525335966e-26,"6","Sec63"
"Tardbp1",2.78619243064351e-30,0.486141305096717,0.58,0.235,3.09350945574349e-26,"6","Tardbp"
"Sos1",2.8502826574406e-30,0.275544247063312,0.279,0.062,3.1646688345563e-26,"6","Sos1"
"Ppp1r12a",3.21228225024382e-30,0.418297575762983,0.473,0.164,3.56659698244571e-26,"6","Ppp1r12a"
"Odf2",3.46180344173643e-30,0.44983218560816,0.655,0.286,3.84364036135996e-26,"6","Odf2"
"Gpbp1l1",3.61191909854159e-30,0.404880071641749,0.469,0.16,4.01031377511072e-26,"6","Gpbp1l1"
"Nr4a12",4.29190356827726e-30,1.01490535300364,0.819,0.485,4.76530053185825e-26,"6","Nr4a1"
"Rb1",4.54265198645634e-30,0.354315943634334,0.381,0.111,5.04370650056248e-26,"6","Rb1"
"Aftph",4.86360338427543e-30,0.380959459270512,0.451,0.149,5.40005883756101e-26,"6","Aftph"
"Ccdc47",5.08909074796793e-30,0.462330343825649,0.65,0.287,5.65041745746879e-26,"6","Ccdc47"
"G2e3",5.50285978291396e-30,0.269452891711713,0.279,0.063,6.10982521696936e-26,"6","G2e3"
"Arl8b",6.34782066441845e-30,0.367641108012915,0.367,0.105,7.0479852837038e-26,"6","Arl8b"
"Ddx6",6.7471353468809e-30,0.508225828370303,0.748,0.367,7.49134437564186e-26,"6","Ddx6"
"Lcor",7.1739526965202e-30,0.300783994119972,0.332,0.086,7.96523967894637e-26,"6","Lcor"
"Ubqln2",7.41599672990165e-30,0.489019322528678,0.584,0.243,8.2339811692098e-26,"6","Ubqln2"
"Tmed8",8.22151684631564e-30,0.302393068838382,0.332,0.087,9.12835015446426e-26,"6","Tmed8"
"Esyt2",8.28553632716228e-30,0.402777287740087,0.429,0.139,9.19943098404828e-26,"6","Esyt2"
"Dcaf6",8.30462792981892e-30,0.316081925106406,0.354,0.097,9.22062839047795e-26,"6","Dcaf6"
"Cadm11",8.483436833258e-30,0.608586341584548,0.836,0.488,9.41915991596635e-26,"6","Cadm1"
"Kdm2a",8.77820778461911e-30,0.425657859900313,0.478,0.168,9.7464441032626e-26,"6","Kdm2a"
"Brsk2",9.06480285262846e-30,0.337406312813868,0.376,0.109,1.00646506072734e-25,"6","Brsk2"
"Kpna1",9.752129177724e-30,0.410626318693709,0.398,0.123,1.0827789026027e-25,"6","Kpna1"
"Dnal1",1.01077336179783e-29,0.356332669172887,0.358,0.101,1.12226166360413e-25,"6","Dnal1"
"Csde11",1.07964291847716e-29,0.445145900856804,0.717,0.32,1.19872753238519e-25,"6","Csde1"
"Fam114a2",1.0949079594453e-29,0.476206442703794,0.655,0.284,1.21567630737212e-25,"6","Fam114a2"
"Wac",1.16015534482218e-29,0.431582865181221,0.615,0.254,1.28812047935607e-25,"6","Wac"
"Dync1i21",1.18928300774292e-29,0.528268217869445,0.761,0.388,1.32046092349696e-25,"6","Dync1i2"
"Abcg1",1.20399527270528e-29,0.399794882993547,0.496,0.179,1.33679595128467e-25,"6","Abcg1"
"Lin7c",1.2269279612266e-29,0.472408436726674,0.58,0.24,1.3622581153499e-25,"6","Lin7c"
"Hk1",1.26471886576274e-29,0.441212674095155,0.482,0.177,1.40421735665637e-25,"6","Hk1"
"Gnao1",1.28474432408988e-29,0.495202283644548,0.664,0.301,1.426451623037e-25,"6","Gnao1"
"Rb1cc11",1.28583279006488e-29,0.403436654772081,0.473,0.165,1.42766014680904e-25,"6","Rb1cc1"
"Pcm11",1.62717392451437e-29,0.521224032879217,0.788,0.41,1.8066512083883e-25,"6","Pcm1"
"Ywhab",1.62858200854389e-29,0.608547261960398,0.823,0.466,1.80821460408628e-25,"6","Ywhab"
"Tmem127",1.75582473461815e-29,0.383532363702437,0.381,0.114,1.94949220284653e-25,"6","Tmem127"
"Eif4g11",2.03262570265023e-29,0.474511911055495,0.664,0.294,2.25682431765255e-25,"6","Eif4g1"
"Pbx11",2.06392997565907e-29,0.590149402504778,0.81,0.442,2.29158145197427e-25,"6","Pbx1"
"Ppp2r5c",2.20370600117246e-29,0.437699479288625,0.544,0.21,2.44677477310178e-25,"6","Ppp2r5c"
"Slc17a6",2.30444936713485e-29,0.388173409397861,0.407,0.127,2.55863013232982e-25,"6","Slc17a6"
"Txlna",2.30452490576753e-29,0.418170029676505,0.513,0.189,2.55871400287369e-25,"6","Txlna"
"Immt",2.49756149630058e-29,0.487449510408253,0.646,0.289,2.77304252934254e-25,"6","Immt"
"Ncam11",2.58168344903696e-29,0.627210654590508,0.907,0.56,2.86644313346574e-25,"6","Ncam1"
"Wapl",2.5962149142203e-29,0.405765460832053,0.522,0.198,2.88257741925879e-25,"6","Wapl"
"Ccnl12",2.84856024359733e-29,0.573441935596481,0.814,0.422,3.16275643846612e-25,"6","Ccnl1"
"Aak1",2.86489334133967e-29,0.450684806806907,0.558,0.223,3.18089107688943e-25,"6","Aak1"
"Kcnb1",3.09328077454163e-29,0.322380401828826,0.31,0.078,3.43446964397357e-25,"6","Kcnb1"
"Hmgcs1",3.49881459786215e-29,0.438807620972225,0.425,0.138,3.88473384800634e-25,"6","Hmgcs1"
"Gmps",3.67516804341345e-29,0.504978761259824,0.619,0.273,4.08053907860195e-25,"6","Gmps"
"Lats1",3.67908585285396e-29,0.351037522403909,0.407,0.126,4.08488902242375e-25,"6","Lats1"
"Srrm21",3.79446920751766e-29,0.458056239335403,0.965,0.922,4.21299916110686e-25,"6","Srrm2"
"Tlk2",3.91474581841588e-29,0.329800206354186,0.354,0.1,4.34654228218716e-25,"6","Tlk2"
"Scaf11",4.07458585194249e-29,0.542930129941256,0.597,0.266,4.52401267141174e-25,"6","Scaf11"
"Ppm1b",4.26732121758855e-29,0.372312209185318,0.531,0.197,4.73800674788857e-25,"6","Ppm1b"
"Ttbk2",4.32205164563761e-29,0.299880462945483,0.296,0.072,4.79877394215144e-25,"6","Ttbk2"
"Arhgap211",4.50996579646116e-29,0.412795052428199,0.456,0.157,5.00741502381082e-25,"6","Arhgap21"
"Acbd5",4.51282459041098e-29,0.442534805641811,0.504,0.191,5.01058914273332e-25,"6","Acbd5"
"Ap2a2",5.10889612317702e-29,0.430025029830817,0.619,0.262,5.67240736556344e-25,"6","Ap2a2"
"Tpr",5.12245992672267e-29,0.567533962488744,0.765,0.423,5.68746725664018e-25,"6","Tpr"
"Wdr35",5.21820047445477e-29,0.331134360800329,0.385,0.114,5.79376798678714e-25,"6","Wdr35"
"Nop581",5.70114788352826e-29,0.572979730488856,0.659,0.312,6.32998449508143e-25,"6","Nop58"
"Spidr",6.65077600188606e-29,0.252876978196699,0.235,0.047,7.38435659489409e-25,"6","Spidr"
"Setd21",6.75963734090995e-29,0.366504029640683,0.438,0.146,7.50522533961232e-25,"6","Setd2"
"Rnf4",6.9311059625342e-29,0.346017701609139,0.407,0.128,7.69560695020173e-25,"6","Rnf4"
"Suco",7.02305221430669e-29,0.475111290768768,0.575,0.245,7.79769487354472e-25,"6","Suco"
"Gfpt11",7.04035357442767e-29,0.448619963794743,0.637,0.278,7.81690457368704e-25,"6","Gfpt1"
"Nedd4l",7.14932819085778e-29,0.445140582528134,0.434,0.147,7.9378990903094e-25,"6","Nedd4l"
"Tcf41",7.58971969166305e-29,0.562827999751847,0.664,0.317,8.42686577365348e-25,"6","Tcf4"
"Nsd2",7.88900232674752e-29,0.356159231182792,0.376,0.112,8.75915928338777e-25,"6","Nsd2"
"Trpm7",8.125182670295e-29,0.344515154997826,0.398,0.122,9.02139031882853e-25,"6","Trpm7"
"Zdhhc17",8.70312184467021e-29,0.296616056910941,0.314,0.08,9.66307618413733e-25,"6","Zdhhc17"
"Eprs1",9.05251239092131e-29,0.534619204632528,0.735,0.373,1.00510045076399e-24,"6","Eprs"
"Golga3",9.8185923421842e-29,0.37862330044237,0.487,0.172,1.09015830775271e-24,"6","Golga3"
"Tle4",1.02238943790548e-28,0.493846295888493,0.642,0.297,1.13515899290645e-24,"6","Tle4"
"Zdhhc5",1.10950426931942e-28,0.305648459431523,0.31,0.079,1.23188259022535e-24,"6","Zdhhc5"
"Exoc6b",1.12014931548081e-28,0.349967978369691,0.35,0.1,1.24370178497834e-24,"6","Exoc6b"
"Pibf1",1.1371830221386e-28,0.368992930328419,0.447,0.151,1.26261430948049e-24,"6","Pibf1"
"Phf31",1.16663913537682e-28,0.441900335038687,0.695,0.322,1.29531943200889e-24,"6","Phf3"
"Actr2",1.36910321180788e-28,0.319122680759116,0.403,0.124,1.52011529607029e-24,"6","Actr2"
"Epha52",1.48528347879933e-28,0.578732662297411,0.934,0.578,1.6491102465109e-24,"6","Epha5"
"Smarcc1",1.51902360913807e-28,0.370558803381963,0.473,0.164,1.686571913226e-24,"6","Smarcc1"
"Hmg20a",1.5362412950264e-28,0.349579050770571,0.372,0.11,1.70568870986782e-24,"6","Hmg20a"
"Tjp1",1.5388801608591e-28,0.335866342867731,0.367,0.107,1.70861864260185e-24,"6","Tjp1"
"Zmiz11",1.63901107697524e-28,0.366195603097695,0.496,0.176,1.81979399876561e-24,"6","Zmiz1"
"Fndc3a",1.70068006433772e-28,0.544754346062639,0.765,0.401,1.88826507543417e-24,"6","Fndc3a"
"Elovl5",1.76664241485077e-28,0.279638046309459,0.314,0.081,1.96150307320881e-24,"6","Elovl5"
"Fubp1",1.82527253190387e-28,0.529054252913,0.681,0.33,2.02660009217286e-24,"6","Fubp1"
"Top2b",1.84160896861969e-28,0.452709425812752,0.588,0.251,2.04473843785844e-24,"6","Top2b"
"Pds5a",1.88041149682521e-28,0.301683155971347,0.341,0.093,2.08782088492503e-24,"6","Pds5a"
"Wls",1.9870825183148e-28,0.432660687895114,0.496,0.184,2.20625772008492e-24,"6","Wls"
"Ckap5",1.99130799714776e-28,0.440415567397208,0.54,0.214,2.21094926923316e-24,"6","Ckap5"
"Smc5",1.99276016287651e-28,0.365137226763995,0.412,0.132,2.21256160884179e-24,"6","Smc5"
"Ythdc2",2.05106471844346e-28,0.290808557449007,0.301,0.075,2.27729715688777e-24,"6","Ythdc2"
"Scg21",2.12397360966755e-28,0.649429858315976,0.982,0.986,2.35824789881388e-24,"6","Scg2"
"Hif1a",2.42690512733996e-28,0.482794446385365,0.593,0.256,2.69459276288555e-24,"6","Hif1a"
"Lrig2",2.45346926689887e-28,0.263402720629969,0.265,0.06,2.72408692703781e-24,"6","Lrig2"
"Fmr1",2.54300347765541e-28,0.329373927803513,0.394,0.121,2.82349676124081e-24,"6","Fmr1"
"Ppfia1",2.65793670752696e-28,0.406231673484644,0.509,0.191,2.95110712636718e-24,"6","Ppfia1"
"Rps6ka2",2.79517020093937e-28,0.262657998989284,0.257,0.057,3.10347747410298e-24,"6","Rps6ka2"
"Rbms3",2.8257735326091e-28,0.362156450825756,0.412,0.131,3.13745635325589e-24,"6","Rbms3"
"Usp11",2.85937596563089e-28,0.347655202948799,0.46,0.157,3.17476513463998e-24,"6","Usp11"
