"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Nabp1",1.74216729516564e-28,0.267755388660493,0.212,0.03,1.9343283478224e-24,"4","Nabp1"
"Dtx2",2.11444042340262e-28,0.276974488771054,0.275,0.05,2.34766320210393e-24,"4","Dtx2"
"Cyb561d2",3.4739860751911e-27,0.532533089680265,0.45,0.141,3.85716673928468e-23,"4","Cyb561d2"
"Mest",6.27142996112855e-27,0.79053312617407,0.656,0.292,6.96316868584103e-23,"4","Mest"
"Mlf1",1.59877593006035e-26,0.40366239637277,0.331,0.077,1.77512091514601e-22,"4","Mlf1"
"Syt17",4.66675247126824e-26,0.289646136081114,0.275,0.055,5.18149526884913e-22,"4","Syt17"
"Txnip",7.99697292183566e-26,0.714951970813784,0.669,0.287,8.87903903511413e-22,"4","Txnip"
"Prrg2",1.07725380129946e-25,0.289201340319647,0.262,0.051,1.1960748955828e-21,"4","Prrg2"
"Chl1",3.5662263260628e-25,0.466952410475325,0.506,0.176,3.95958108982753e-21,"4","Chl1"
"Krtcap2",7.78685869470577e-25,0.749590755052911,0.95,0.834,8.64574920873181e-21,"4","Krtcap2"
"Ctsl",9.24219092153797e-25,0.625158684691928,0.831,0.464,1.02616045801836e-20,"4","Ctsl"
"Ostc",1.06439995855589e-24,0.739743246691822,0.894,0.728,1.18180327398461e-20,"4","Ostc"
"Tent5a",1.20916799363453e-24,0.615093943325457,0.631,0.269,1.34253922333242e-20,"4","Tent5a"
"S100a10",2.13899083480655e-24,0.46123131611962,0.394,0.114,2.37492152388571e-20,"4","S100a10"
"Kcnk1",3.81527508786136e-24,0.312412178631169,0.269,0.057,4.23609993005247e-20,"4","Kcnk1"
"Aga",3.91837696153491e-24,0.650107637990813,0.906,0.612,4.35057394039221e-20,"4","Aga"
"Nme2",5.78774103241336e-24,0.703391890663684,0.963,0.888,6.42612886828855e-20,"4","Nme2"
"Pold4",3.20907155429777e-23,0.431851941925885,0.55,0.208,3.56303214673681e-19,"4","Pold4"
"Gprin3",4.88317391793814e-23,0.340618442113238,0.375,0.107,5.42178800108672e-19,"4","Gprin3"
"Fam171b",6.04039624900013e-23,0.404923525939905,0.481,0.167,6.70665195526484e-19,"4","Fam171b"
"Gmds",6.24234383781316e-23,0.285979073355176,0.288,0.067,6.93087436312395e-19,"4","Gmds"
"Rplp1",1.7113778385405e-22,0.49260947820672,1,0.999,1.90014281413152e-18,"4","Rplp1"
"Aldh18a1",1.88400575180161e-22,0.31353025524924,0.338,0.091,2.09181158622533e-18,"4","Aldh18a1"
"Tcn2",3.47263044997734e-22,0.265801872982075,0.244,0.051,3.85566158860984e-18,"4","Tcn2"
"Dipk2a",4.00727634789846e-22,0.363199929705667,0.394,0.121,4.44927892907166e-18,"4","Dipk2a"
"Ldah",1.22954872204233e-21,0.274963584757061,0.288,0.07,1.3651679460836e-17,"4","Ldah"
"Prrc1",1.29968434565499e-21,0.354932839539316,0.431,0.141,1.44303952898073e-17,"4","Prrc1"
"Desi1",3.1077465599154e-21,0.251593846379949,0.262,0.06,3.45053100547407e-17,"4","Desi1"
"Nol3",3.25685407128965e-21,0.287738100243551,0.269,0.064,3.6160850753529e-17,"4","Nol3"
"Eef1b2",5.36000936134271e-21,0.529164054167165,0.994,0.977,5.95121839389881e-17,"4","Eef1b2"
"Dhrs7",2.90891802792032e-20,0.471282889846922,0.606,0.273,3.22977168639993e-16,"4","Dhrs7"
"Gmppa",5.21664624520682e-20,0.375610944840733,0.5,0.191,5.79204232605314e-16,"4","Gmppa"
"Pabpc4",5.61404811959158e-20,0.34155017116757,0.362,0.112,6.23327762718254e-16,"4","Pabpc4"
"Nexmif",5.64979016104038e-20,0.399450145085855,0.381,0.124,6.27296201580314e-16,"4","Nexmif"
"Tram1",1.65723782639394e-19,0.429062512099504,0.738,0.366,1.84003115864519e-15,"4","Tram1"
"Slc12a2",1.87203617264234e-19,0.292386846376632,0.281,0.074,2.0785217624848e-15,"4","Slc12a2"
"Ddost",3.32457712776226e-19,0.570509347660101,0.912,0.774,3.69127798495444e-15,"4","Ddost"
"Mif",5.70913583046664e-19,0.614053764461242,0.869,0.602,6.33885351256711e-15,"4","Mif"
"Mogs",1.65348974208633e-18,0.294841500741183,0.331,0.101,1.83586966063845e-14,"4","Mogs"
"Fam102a",1.81384318084007e-18,0.31820992660415,0.381,0.128,2.01391008368673e-14,"4","Fam102a"
"Dap",1.96272874326727e-18,0.415355146990085,0.556,0.248,2.17921772364966e-14,"4","Dap"
"Parp1",2.80097768066722e-18,0.252897845033453,0.288,0.079,3.10992551884481e-14,"4","Parp1"
"Laptm4b",4.78710628669846e-18,0.280014914097236,0.331,0.102,5.3151241101213e-14,"4","Laptm4b"
"Wdr11",6.34777351826827e-18,0.277111292875283,0.344,0.109,7.04793293733326e-14,"4","Wdr11"
"Ldha",6.67639039078698e-18,0.593102670981249,0.625,0.323,7.41279625089078e-14,"4","Ldha"
"Ptprn",8.26520516355024e-18,0.719619148090945,0.869,0.599,9.17685729308983e-14,"4","Ptprn"
"Rps18",8.48767463310737e-18,0.425613474926893,1,0.998,9.42386514513911e-14,"4","Rps18"
"Avpi1",5.8770899797598e-17,0.470742481530365,0.738,0.423,6.5253330045273e-13,"4","Avpi1"
"Mfsd6",5.97767044614537e-17,0.253134537168117,0.338,0.107,6.6370074963552e-13,"4","Mfsd6"
"Unc79",7.60024776407968e-17,0.275281128887724,0.344,0.113,8.43855509245766e-13,"4","Unc79"
"Slc38a10",9.01312347822182e-17,0.276794170095959,0.294,0.087,1.00072709978697e-12,"4","Slc38a10"
"Gtf2f2",1.17472693476441e-16,0.259272487037595,0.275,0.079,1.30429931566893e-12,"4","Gtf2f2"
"Pck2",1.61066011048938e-16,0.37587674712254,0.419,0.162,1.78831592067635e-12,"4","Pck2"
"Tmem256",1.74010938515873e-16,0.273953659154939,0.3,0.092,1.93204345034174e-12,"4","Tmem256"
"Nsg2",3.09272781032689e-16,0.304259941810905,0.356,0.123,3.43385568780594e-12,"4","Nsg2"
"Minar2",4.72552267615945e-16,0.422145333587648,0.694,0.374,5.24674782733984e-12,"4","Minar2"
"Rprd1a",5.35151505769385e-16,0.253273746416152,0.369,0.128,5.94178716855748e-12,"4","Rprd1a"
"Crls1",6.5774357476552e-16,0.262647213818251,0.312,0.101,7.30292691062157e-12,"4","Crls1"
"Ppp2r3a",7.42256299258519e-16,0.251241559511414,0.281,0.084,8.24127169066734e-12,"4","Ppp2r3a"
"Ctbs",1.05400016191803e-15,0.262711571004366,0.281,0.086,1.17025637977758e-11,"4","Ctbs"
"Hdlbp",1.09725624378561e-15,0.419861672253684,0.525,0.248,1.21828360747516e-11,"4","Hdlbp"
"Ppm1a",1.15229663143624e-15,0.309025522234694,0.412,0.161,1.27939494988366e-11,"4","Ppm1a"
"Selenom",1.29163108974633e-15,0.677574003638332,0.863,0.652,1.43409799894535e-11,"4","Selenom"
"Rpn2",1.87965454726057e-15,0.497241555489481,0.756,0.451,2.08698044382341e-11,"4","Rpn2"
"Ppp3cb",1.90984138864238e-15,0.297969780909037,0.412,0.161,2.12049689380963e-11,"4","Ppp3cb"
"P4ha1",2.99997162140784e-15,0.335858080892898,0.431,0.174,3.33086849124913e-11,"4","P4ha1"
"Ppm1l",3.00632396374485e-15,0.29794443268996,0.375,0.138,3.33792149694591e-11,"4","Ppm1l"
"Rgs7",3.76376163497557e-15,0.2729874243517,0.406,0.157,4.17890454331337e-11,"4","Rgs7"
"Dapl1",4.40217526432206e-15,0.268550300625606,0.256,0.074,4.88773519597678e-11,"4","Dapl1"
"Mt3",4.92263335766124e-15,0.361842220678142,0.275,0.087,5.46559981701127e-11,"4","Mt3"
"Htatip2",5.63496611775163e-15,0.298115599679823,0.375,0.142,6.25650288053963e-11,"4","Htatip2"
"Nup54",5.87313918689798e-15,0.318805810347214,0.388,0.151,6.52094643921283e-11,"4","Nup54"
"Ptprs",5.93149750072491e-15,0.364318511196775,0.488,0.22,6.58574167505486e-11,"4","Ptprs"
"Lman1",7.38353513659396e-15,0.417181012555084,0.7,0.391,8.19793906216028e-11,"4","Lman1"
"Prdx6",8.86366775604328e-15,0.27852704411754,0.331,0.117,9.84133030953485e-11,"4","Prdx6"
"Ddx41",1.45743734558371e-14,0.331122772057273,0.45,0.198,1.6181926848016e-10,"4","Ddx41"
"Chpf",1.47114095610811e-14,0.354241633924297,0.55,0.264,1.63340780356684e-10,"4","Chpf"
"Ikbip",1.55102053017679e-14,0.387114269889281,0.55,0.271,1.72209809465529e-10,"4","Ikbip"
"Hexa",1.82591447699841e-14,0.356935746255739,0.55,0.267,2.02731284381134e-10,"4","Hexa"
"Pcsk1",2.31187172296093e-14,0.270900489290434,0.319,0.111,2.56687117400352e-10,"4","Pcsk1"
"Rem2",2.99011113326831e-14,0.316987984893882,0.381,0.15,3.31992039126781e-10,"4","Rem2"
"Krt8",4.80225650902849e-14,0.329472662769874,0.525,0.241,5.33194540197433e-10,"4","Krt8"
"Tfpi",5.11577053459561e-14,0.269009498402881,0.362,0.138,5.6800400245615e-10,"4","Tfpi"
"Rpl7a",6.265015723472e-14,0.348256930314705,0.994,0.999,6.95604695777097e-10,"4","Rpl7a"
"Ccng1",7.22115139740353e-14,0.54556077901894,0.662,0.374,8.01764439653714e-10,"4","Ccng1"
"Sox4",7.73617460056408e-14,0.36021603785608,0.331,0.126,8.5894746590063e-10,"4","Sox4"
"Rpl6",8.56669671323347e-14,0.388857024614698,1,0.978,9.51160336070313e-10,"4","Rpl6"
"Pomgnt2",1.51932078461776e-13,0.266394216149779,0.331,0.123,1.6869018671611e-09,"4","Pomgnt2"
"Tspan17",1.68226614912625e-13,0.264154708417341,0.35,0.134,1.86782010537488e-09,"4","Tspan17"
"Enc1",2.34046833764051e-13,0.255173086964074,0.212,0.06,2.59862199528225e-09,"4","Enc1"
"Erlec1",3.10085674862309e-13,0.408848843088105,0.856,0.653,3.44288124799622e-09,"4","Erlec1"
"Sdf2l1",3.32253698736117e-13,0.356000449600038,0.519,0.258,3.68901281706711e-09,"4","Sdf2l1"
"Tmed3",5.34434749812646e-13,0.481845844605657,0.8,0.564,5.93382902716981e-09,"4","Tmed3"
"Pdap1",7.11221186947724e-13,0.294419049590666,0.594,0.305,7.89668883868058e-09,"4","Pdap1"
"Fuca1",8.91149575123058e-13,0.325798738271731,0.738,0.414,9.89443373259131e-09,"4","Fuca1"
"Rpl4",9.23318369445515e-13,0.382595725169802,0.963,0.858,1.02516038559536e-08,"4","Rpl4"
"Fn3k",1.06649357721491e-12,0.250909014102968,0.306,0.112,1.18412781878171e-08,"4","Fn3k"
"Epcam",1.32205078467864e-12,0.421076143924475,0.844,0.649,1.4678729862287e-08,"4","Epcam"
"Abracl",1.55898219674903e-12,0.31523914565111,0.512,0.251,1.73093793305045e-08,"4","Abracl"
"Ascl1",1.74205623525909e-12,0.468410782309542,0.512,0.259,1.93420503800816e-08,"4","Ascl1"
"Dpp7",2.26363073011199e-12,0.301646115089421,0.506,0.245,2.51330919964334e-08,"4","Dpp7"
"Ckap4",3.37564038889718e-12,0.257058065972153,0.306,0.116,3.74797352379253e-08,"4","Ckap4"
"Pafah1b3",3.82896372668331e-12,0.269326151701518,0.369,0.154,4.25129842573648e-08,"4","Pafah1b3"
"Pdcd4",7.76142376347956e-12,0.394448930634665,0.762,0.514,8.61750880459135e-08,"4","Pdcd4"
"Fuca2",1.49939984036623e-11,0.306413108833682,0.531,0.276,1.66478364275863e-07,"4","Fuca2"
"Rpsa",2.04136474733269e-11,0.322781036844704,1,1,2.26652727896349e-07,"4","Rpsa"
"Nbr1",2.29720480113238e-11,0.265221753368781,0.456,0.217,2.55058649069729e-07,"4","Nbr1"
"Ccpg1",2.5790875449604e-11,0.320673031701738,0.512,0.265,2.86356090116953e-07,"4","Ccpg1"
"Pdia4",3.03097293035204e-11,0.378620380911018,0.388,0.18,3.36528924456987e-07,"4","Pdia4"
"Ergic1",3.71250204786362e-11,0.291096014733112,0.362,0.16,4.12199102374298e-07,"4","Ergic1"
"Tmem219",3.78374768920268e-11,0.264698198738664,0.331,0.14,4.20109505932174e-07,"4","Tmem219"
"Rps8",3.93710965797081e-11,0.292572496193773,1,1,4.37137285324499e-07,"4","Rps8"
"Spint2",3.98728332649813e-11,0.257449422387345,1,0.997,4.42708067741087e-07,"4","Spint2"
"Nudt14",4.62757709771945e-11,0.25187023867499,0.462,0.221,5.13799885159791e-07,"4","Nudt14"
"Tmed10",5.35038787602023e-11,0.349145063237789,0.875,0.684,5.94053565874527e-07,"4","Tmed10"
"Cnpy2",5.99346300845804e-11,0.409339055475046,0.969,0.937,6.65454197829096e-07,"4","Cnpy2"
"Krtcap3",1.42831872386203e-10,0.334332068592302,0.462,0.239,1.58586227910402e-06,"4","Krtcap3"
"Slc50a1",1.965557828416e-10,0.298377236396543,0.519,0.277,2.18235885689028e-06,"4","Slc50a1"
"Nucb1",3.21993262454739e-10,0.323419901914456,0.662,0.405,3.57509119303497e-06,"4","Nucb1"
"Immp1l",3.57336938364999e-10,0.256244794340027,0.425,0.209,3.96751202666659e-06,"4","Immp1l"
"Rpn1",6.04626039554292e-10,0.423533683880373,0.775,0.545,6.71316291717131e-06,"4","Rpn1"
"Mettl9",7.23290798395196e-10,0.294833026766479,0.719,0.449,8.03069773458186e-06,"4","Mettl9"
"Arhgef33",1.00618812955188e-09,0.256206183989811,0.388,0.185,1.11717068024145e-05,"4","Arhgef33"
"Bet1",1.19689302402293e-09,0.340770601058788,0.606,0.37,1.32891032457266e-05,"4","Bet1"
"Sod2",1.23767287383903e-09,0.361487260784391,0.75,0.526,1.37418819182348e-05,"4","Sod2"
"Tmem238",1.31637546284182e-09,0.323459898734477,0.781,0.522,1.46157167639328e-05,"4","Tmem238"
"Rpl8",1.40134621848029e-09,0.268460170678519,0.994,0.994,1.55591470637866e-05,"4","Rpl8"
"Hyou1",2.26060516443904e-09,0.274755947500822,0.394,0.199,2.50994991407667e-05,"4","Hyou1"
"P3h3",3.13920452795833e-09,0.293513680658599,0.606,0.365,3.48545878739214e-05,"4","P3h3"
"Rps11",3.41131711578208e-09,0.281565161656049,1,0.995,3.78758539365284e-05,"4","Rps11"
"Eef1g",7.1954621008421e-09,0.308273539139178,0.981,0.944,7.98912157056499e-05,"4","Eef1g"
"Pitx2",7.66126547064842e-09,0.321662738155376,0.6,0.38,8.50630305206094e-05,"4","Pitx2"
"Mrps24",7.72725295900349e-09,0.274171363416933,0.588,0.353,8.57956896038158e-05,"4","Mrps24"
"Gadd45b",8.96392095094973e-09,0.403056688558587,0.262,0.111,9.95264143183949e-05,"4","Gadd45b"
"Rtn1",1.40495774327317e-08,0.296122892372566,0.588,0.355,0.00015599245823562,"4","Rtn1"
"Slc25a39",1.80752959044114e-08,0.268116006202724,0.619,0.385,0.00020069001042668,"4","Slc25a39"
"Rpl23",2.77806523701699e-08,0.282387443803148,0.988,0.973,0.000308448583265996,"4","Rpl23"
"Rrbp1",3.27271329758858e-08,0.336389041703228,0.556,0.345,0.00036336935743126,"4","Rrbp1"
"Ssr2",3.80055126078064e-08,0.375057329396973,0.819,0.649,0.000421975206484474,"4","Ssr2"
"Rack1",6.77323402260613e-08,0.27640801117648,0.975,0.966,0.000752032173529959,"4","Rack1"
"Ssr3",7.39085459527363e-08,0.293578609074915,0.775,0.544,0.000820606585713231,"4","Ssr3"
"Chid1",8.71306588163155e-08,0.258287376012027,0.412,0.231,0.000967411704837551,"4","Chid1"
"Creld2",9.16449197256585e-08,0.306110737498846,0.344,0.175,0.00101753354371399,"4","Creld2"
"Ociad2",4.00806585143927e-07,0.257885946766632,0.456,0.268,0.00445015551485302,"4","Ociad2"
"Bcat1",4.87788360634837e-07,0.250758978082762,0.694,0.49,0.00541591416812859,"4","Bcat1"
"Serpini1",8.20530384771798e-07,0.283595505808727,0.6,0.413,0.00911034886212128,"4","Serpini1"
"Ganab",8.43722010419467e-07,0.261390671298424,0.531,0.341,0.00936784548168734,"4","Ganab"
"Serp1",1.92531316990808e-06,0.292526726138063,0.863,0.752,0.0213767521254894,"4","Serp1"
"Rpl36a",1.92929544048557e-06,0.275467027584659,0.825,0.674,0.0214209672757113,"4","Rpl36a"
"Arhgap36",4.32442465046161e-139,1.26599749105886,0.785,0.067,4.80140868940753e-135,"5","Arhgap36"
"Pgm5",7.71580108973958e-127,0.455156908334821,0.364,0.008,8.56685394993786e-123,"5","Pgm5"
"Wfdc1",3.00285272587839e-112,0.767168829022698,0.449,0.02,3.33406738154277e-108,"5","Wfdc1"
"Htatsf1",2.62706380785286e-82,1.57858491946507,0.879,0.195,2.91682894585903e-78,"5","Htatsf1"
"Upp1",4.95129246180995e-82,0.512129121261307,0.327,0.014,5.49742002034759e-78,"5","Upp1"
"Ass1",1.9362278904748e-81,0.492415131053553,0.28,0.009,2.14979382679417e-77,"5","Ass1"
"Thy1",2.28229691717814e-78,0.547753957593019,0.43,0.031,2.53403426714288e-74,"5","Thy1"
"Dlk1",2.73381001261695e-72,2.64777154554482,1,0.473,3.0353492570086e-68,"5","Dlk1"
"Dapl11",4.65995003525621e-71,0.951239171227084,0.551,0.064,5.17394252414497e-67,"5","Dapl1"
"Abcc8",2.74587401230447e-69,0.410164933423853,0.28,0.013,3.04874391586166e-65,"5","Abcc8"
"Ctxn3",1.87948954297542e-64,0.425225257675559,0.29,0.016,2.08679723956561e-60,"5","Ctxn3"
"Stx16",2.86878792823607e-60,0.491137553074766,0.346,0.027,3.18521523672051e-56,"5","Stx16"
"Anxa2",3.56052500017452e-52,0.480166061753564,0.364,0.036,3.95325090769377e-48,"5","Anxa2"
"Olfml31",4.56616126939825e-52,0.548974496923888,0.411,0.047,5.06980885741287e-48,"5","Olfml3"
"Clec2l",2.54247554607344e-47,0.345911976845516,0.271,0.021,2.82291059880534e-43,"5","Clec2l"
"Pou1f11",1.30991104754423e-38,0.756178968961986,0.626,0.15,1.45439423608836e-34,"5","Pou1f1"
"Thrb1",6.65111356099748e-37,0.451206936285275,0.355,0.05,7.3847313867755e-33,"5","Thrb"
"Cacna1g",3.95582587314315e-35,0.289462349471176,0.234,0.022,4.39215346695084e-31,"5","Cacna1g"
"Chga",6.28406555887698e-34,0.984199068422218,0.888,0.434,6.97719799002111e-30,"5","Chga"
"Pcolce1",4.59177989999776e-33,0.420176037781851,0.374,0.06,5.09825322296752e-29,"5","Pcolce"
"Neurod41",1.38383160947516e-31,0.335875928852182,0.299,0.041,1.53646823600027e-27,"5","Neurod4"
"Col24a1",7.04528171980678e-31,0.29066060123515,0.215,0.021,7.82237629350147e-27,"5","Col24a1"
"Rplp11",1.52052568563526e-23,0.532522713100603,1,0.999,1.68823966876083e-19,"5","Rplp1"
"Hist3h2ba",1.85570389588773e-22,0.629947992653092,0.617,0.216,2.06038803560415e-18,"5","Hist3h2ba"
"Rbp41",2.75729001902046e-22,0.701538143899783,0.598,0.213,3.06141910811842e-18,"5","Rbp4"
"Tpd52l1",1.49285527184933e-21,0.322268218149608,0.308,0.063,1.65751720833431e-17,"5","Tpd52l1"
"Pycr11",4.14901241310437e-21,0.389975324053912,0.364,0.087,4.60664848226979e-17,"5","Pycr1"
"Tpt11",5.35987268417027e-21,0.469344260525173,1,1,5.95106664123425e-17,"5","Tpt1"
"Gaa1",9.69282391590316e-21,0.566746208218676,0.617,0.226,1.07619423938273e-16,"5","Gaa"
"Vegfc",1.81966572496558e-20,0.316168257434696,0.29,0.058,2.02037485442928e-16,"5","Vegfc"
"Ctbs1",7.27932433826418e-20,0.346403640756093,0.355,0.087,8.08223381277472e-16,"5","Ctbs"
"Bpnt1",1.27439317420859e-19,0.371260965491455,0.327,0.077,1.41495874132379e-15,"5","Bpnt1"
"Rgs9",1.28693813771674e-19,0.437635815359812,0.523,0.174,1.42888741430689e-15,"5","Rgs9"
"Hspa2",1.45732379914388e-19,0.260411827336985,0.234,0.04,1.61806661418945e-15,"5","Hspa2"
"Diaph1",6.88918534429247e-19,0.29570415487498,0.28,0.059,7.64906248776793e-15,"5","Diaph1"
"Mettl6",1.12224568194618e-18,0.367897448702952,0.355,0.091,1.24602938066485e-14,"5","Mettl6"
"Eif4e3",1.46907457392959e-18,0.436530221724045,0.458,0.145,1.63111349943402e-14,"5","Eif4e3"
"Gcsh",3.17428081604202e-18,0.640978947333174,0.654,0.299,3.52440399005146e-14,"5","Gcsh"
"Tent5c",6.56406566432646e-18,0.336803614472363,0.299,0.069,7.28808210710167e-14,"5","Tent5c"
"Dtx21",2.17059272003782e-17,0.312897439820998,0.262,0.056,2.41000909705799e-13,"5","Dtx2"
"Map2k1",2.181235958374e-16,0.373905686747019,0.598,0.233,2.42182628458265e-12,"5","Map2k1"
"Ergic2",3.09354961048647e-16,0.476518340593512,0.682,0.311,3.43476813252312e-12,"5","Ergic2"
"Mgmt",4.28477650578425e-16,0.266181344524069,0.252,0.055,4.75738735437226e-12,"5","Mgmt"
"Cyp51",9.30164189830032e-16,0.303120488216075,0.336,0.093,1.03276129996828e-11,"5","Cyp51"
"Oaf",1.93831364988919e-15,0.333574642266155,0.327,0.091,2.15210964547197e-11,"5","Oaf"
"Vps13a",2.11933726332104e-15,0.3431425465166,0.449,0.15,2.35310016346535e-11,"5","Vps13a"
"Soat1",3.24026870832316e-15,0.252733045700175,0.262,0.062,3.59767034685121e-11,"5","Soat1"
"Eif2ak4",4.23184746872592e-15,0.275126539191882,0.29,0.074,4.6986202445264e-11,"5","Eif2ak4"
"Itpk1",6.83910903255433e-15,0.251366963551009,0.206,0.041,7.59346275884507e-11,"5","Itpk1"
"Isoc1",7.23533897807215e-15,0.252801732380862,0.224,0.048,8.03339686735351e-11,"5","Isoc1"
"Nap1l5",1.20477946017358e-14,0.477479467696545,0.598,0.254,1.33766663463072e-10,"5","Nap1l5"
"Ociad21",1.82625690765937e-14,0.394775729065277,0.617,0.265,2.0276930445742e-10,"5","Ociad2"
"Sorl1",1.86147662791425e-14,0.409412108161931,0.467,0.175,2.06679749997319e-10,"5","Sorl1"
"Celf6",2.22631670361617e-14,0.260636629840414,0.318,0.089,2.47187943602504e-10,"5","Celf6"
"Gpr85",2.8827406616663e-14,0.373218279924775,0.439,0.158,3.20070695664809e-10,"5","Gpr85"
"Pcsk61",4.44790338740477e-14,0.288227432296464,0.29,0.078,4.93850713103552e-10,"5","Pcsk6"
"Mia3",7.15969132407848e-14,0.418322750071288,0.561,0.238,7.94940527712434e-10,"5","Mia3"
"Zdbf2",8.3362884898411e-14,0.479221853223417,0.495,0.204,9.25578111027058e-10,"5","Zdbf2"
"Alcam",1.44903650064663e-13,0.458905567839745,0.607,0.284,1.60886522666795e-09,"5","Alcam"
"Minar21",1.87428732009709e-13,0.515756041914482,0.701,0.381,2.0810212115038e-09,"5","Minar2"
"Fbll1",2.67972023670943e-13,0.254512890972261,0.308,0.089,2.97529337881848e-09,"5","Fbll1"
"Ubr5",3.60023385975997e-13,0.352761864031447,0.486,0.191,3.9973396544915e-09,"5","Ubr5"
"Cmtm7",3.75044767433168e-13,0.276025429374166,0.308,0.09,4.16412205281047e-09,"5","Cmtm7"
"Kcnk12",3.88588605141819e-13,0.254699429236101,0.252,0.065,4.31449928288962e-09,"5","Kcnk12"
"Mrps18b",3.94695047489683e-13,0.371544096694579,0.551,0.237,4.38229911227795e-09,"5","Mrps18b"
"Syt171",4.13291536061845e-13,0.259281235519512,0.243,0.061,4.58877592489467e-09,"5","Syt17"
"Bfar",4.54800446085394e-13,0.263598038284356,0.318,0.096,5.04964935288613e-09,"5","Bfar"
"Acta1",4.77067548567863e-13,0.261569399107158,0.29,0.083,5.29688099174899e-09,"5","Acta1"
"Ldlr",4.77220300253692e-13,0.328574779389768,0.364,0.121,5.29857699371674e-09,"5","Ldlr"
"Degs1",5.9912877083709e-13,0.322856264271862,0.495,0.197,6.65212674260421e-09,"5","Degs1"
"Rps9",6.00776385400101e-13,0.384165894808769,1,0.997,6.67042020709733e-09,"5","Rps9"
"Rpl12",7.52878136669587e-13,0.368196059800962,1,0.998,8.35920595144242e-09,"5","Rpl12"
"Rps111",9.38573369976126e-13,0.40073333815442,1,0.995,1.04209801268449e-08,"5","Rps11"
"Insig11",1.57684238758009e-12,0.466869650839885,0.467,0.191,1.75076810293017e-08,"5","Insig1"
"C2cd5",1.72473288355215e-12,0.279399219825961,0.327,0.104,1.91497092060795e-08,"5","C2cd5"
"Sh3bgr1",1.93572241573456e-12,0.427844493857822,0.505,0.221,2.14923259819008e-08,"5","Sh3bgr"
"Gpat4",2.4396221561362e-12,0.290941967842423,0.336,0.111,2.70871247995803e-08,"5","Gpat4"
"Mrps21",3.45382434278997e-12,0.427707557305976,0.664,0.357,3.8347811677997e-08,"5","Mrps21"
"Pfkp",4.18554979899947e-12,0.415857064343911,0.495,0.219,4.64721594182912e-08,"5","Pfkp"
"Dgcr6",4.21512210058122e-12,0.387013786089766,0.533,0.238,4.68005006827533e-08,"5","Dgcr6"
"Clpx",4.33784068414347e-12,0.349319313599446,0.458,0.186,4.8163045116045e-08,"5","Clpx"
"Dst",5.21391440977294e-12,0.448066329433555,0.645,0.341,5.7890091691709e-08,"5","Dst"
"Pabpc41",8.96115117943821e-12,0.294629921734589,0.346,0.118,9.94956615453025e-08,"5","Pabpc4"
"Bex4",1.21172507599492e-11,0.468991299626158,0.794,0.475,1.34537835187716e-07,"5","Bex4"
"Ica1",1.25482087529092e-11,0.330045438080114,0.645,0.309,1.39322761783551e-07,"5","Ica1"
"Zc3h14",1.74610435102522e-11,0.313607054155887,0.43,0.172,1.93869966094331e-07,"5","Zc3h14"
"Coa6",1.78444943914869e-11,0.328830685040719,0.393,0.151,1.98127421228679e-07,"5","Coa6"
"Pdxdc1",2.45956411153226e-11,0.268448920265421,0.327,0.111,2.73085403303427e-07,"5","Pdxdc1"
"Serpini11",2.56666883312446e-11,0.464231713645419,0.701,0.412,2.84977240541809e-07,"5","Serpini1"
"Hyou11",2.96277543780041e-11,0.360784765013577,0.467,0.2,3.2895695685898e-07,"5","Hyou1"
"Brd8",3.0162474797408e-11,0.307451487824014,0.383,0.145,3.34893957675621e-07,"5","Brd8"
"Rpl19",3.81316905126086e-11,0.284175627867946,1,1,4.23376159761494e-07,"5","Rpl19"
"Idi11",4.2765502957448e-11,0.359048649655369,0.495,0.218,4.74825379336545e-07,"5","Idi1"
"Gls",5.71920943665492e-11,0.28612631773378,0.411,0.161,6.35003823751796e-07,"5","Gls"
"Hspa9",5.93735947652894e-11,0.381675395755789,0.71,0.385,6.59225022679009e-07,"5","Hspa9"
"Herc1",6.02001804453991e-11,0.304189291722224,0.43,0.174,6.68402603485266e-07,"5","Herc1"
"Ahi1",7.52184801590952e-11,0.385571423781548,0.692,0.376,8.35150785206434e-07,"5","Ahi1"
"Ankra2",8.00648809074336e-11,0.442785902476468,0.57,0.285,8.88960372715236e-07,"5","Ankra2"
"Yif1b",8.16376192953052e-11,0.336672293241534,0.495,0.219,9.06422487035774e-07,"5","Yif1b"
"Pcp4",9.90408989642308e-11,0.477746939494389,0.944,0.709,1.09965110119985e-06,"5","Pcp4"
"Dap1",1.15228524371209e-10,0.358581831420709,0.533,0.256,1.27938230609353e-06,"5","Dap"
"Rps22",1.21137741602787e-10,0.321511404356484,1,0.999,1.34499234501575e-06,"5","Rps2"
"Pard6a",1.25792398665587e-10,0.273463740761698,0.318,0.11,1.39667300238402e-06,"5","Pard6a"
"Msrb1",1.74131392343158e-10,0.306439640346318,0.421,0.174,1.93338084918608e-06,"5","Msrb1"
"Vmp1",1.86640702216553e-10,0.289697371036933,0.43,0.179,2.07227171671039e-06,"5","Vmp1"
"Trabd",1.8782961097741e-10,0.341450242642721,0.439,0.189,2.08547217068218e-06,"5","Trabd"
